dataset,method,seed,best_quality,best_config_id,n_unique,n_duplicates,spent_cpu_seconds,checkpoint_0.25,checkpoint_0.5,checkpoint_1.0
gift_cards,hyperband,20,0.194216683872082,markov|order=2;smoothing=0.5;decay=false|frac=1.0,46,0,28.946533762327977,0.181836507792356,0.183665634268667,0.194216683872082
gift_cards,sm2,20,0.187210772057533,itemknn|topk=50;shrink=10.0|frac=1.0,39,0,28.760902921066464,0.186001736044223,0.186001736044223,0.187210772057533
gift_cards,bocs,20,0.182958840023527,markov|order=2;smoothing=0.5;decay=false|frac=0.5,35,0,28.71690779695038,0.175890756358624,0.182958840023527,0.182958840023527
gift_cards,fmqa,20,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,66,0,28.49203507639834,0.177906290399718,0.193502071228851,0.197490449933868
gift_cards,grid,21,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,29.98392329863067,0.190153832497763,0.190153832497763,0.190153832497763
gift_cards,random,21,0.190153832497763,itemknn|topk=100;shrink=10.0|frac=1.0,51,3,31.26431920462958,0.170603375379477,0.190153832497763,0.190153832497763
gift_cards,tpe,21,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,79,675,28.437828171178882,0.197726006069792,0.197726006069792,0.197726006069792
gift_cards,successive_halving,21,0.197726006069792,markov|order=1;smoothing=0.1;decay=false|frac=1.0,68,0,28.53464170083327,0.177906290399718,0.181892927997398,0.197726006069792
gift_cards,hyperband,21,0.178368826997163,markov|order=2;smoothing=0.1;decay=true|frac=0.5,42,0,28.713876885981666,0.178368826997163,0.178368826997163,0.178368826997163
gift_cards,sm2,21,0.194852833651352,markov|order=2;smoothing=0.1;decay=false|frac=1.0,56,0,29.233410635666825,0.182021870088859,0.182021870088859,0.194852833651352
gift_cards,bocs,21,0.190558747137556,markov|order=2;smoothing=0.1;decay=true|frac=1.0,45,0,28.868201145131405,0.190558747137556,0.190558747137556,0.190558747137556
gift_cards,fmqa,21,0.197490449933868,markov|order=1;smoothing=0.5;decay=false|frac=1.0,64,0,28.553454919815486,0.106267049185404,0.186595172931594,0.197490449933868
gift_cards,grid,22,0.190153832497763,itemknn|topk=300;shrink=10.0|frac=1.0,96,0,30.01517329863067,0.190153832497763,0.190153832497763,0.190153832497763
