dataset,method,seed,best_quality,best_config_id,n_unique,n_duplicates,spent_cpu_seconds,checkpoint_0.25,checkpoint_0.5,checkpoint_1.0,config_id,test_ndcg_at_10,test_recall_at_10
luxury_beauty,grid_interleaved,4,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,116,0,273.3130659664939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,5,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.1372847164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,6,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.0122847164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,7,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,273.9341597164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,8,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.0279097164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,9,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.0904097164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,10,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.0904097164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,11,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.0747847164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,12,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.0904097164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,13,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.1216597164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,14,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.1216597164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
luxury_beauty,grid_interleaved,15,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,118,0,274.1060347164939,0.214461680218562,0.259984447743736,0.311446441993705,itemknn|topk=300;shrink=100.0|frac=1.0,0.168474260410597,0.279487960987503
